ticker,average_weight,simulation,strategy
GLD,0.09999999999999978,37,min_variance
GSG,0.09999999999999978,37,min_variance
SGOV,0.39999999999999913,37,min_variance
VT,0.09999999999999978,37,min_variance
BND,0.23569051282051298,37,max_sharpe
GLD,0.3186059829059824,37,max_sharpe
GSG,0.14336529914529905,37,max_sharpe
SGOV,0.19788923076923157,37,max_sharpe
VT,0.10444905982905962,37,max_sharpe
BND,0.0,37,market_cap
GLD,0.0,37,market_cap
GSG,0.0,37,market_cap
SGOV,0.0,37,market_cap
VT,1.0,37,market_cap
BND,0.19999999999999957,37,equal_weight
GLD,0.19999999999999957,37,equal_weight
GSG,0.19999999999999957,37,equal_weight
SGOV,0.19999999999999957,37,equal_weight
VT,0.19999999999999957,37,equal_weight
BND,0.3000000000000002,38,min_variance
GLD,0.09999999999999978,38,min_variance
GSG,0.09999999999999978,38,min_variance
SGOV,0.39999999999999913,38,min_variance
VT,0.09999999999999978,38,min_variance
BND,0.253827094017094,38,max_sharpe
GLD,0.19403991452991418,38,max_sharpe
GSG,0.11681401709401687,38,max_sharpe
SGOV,0.19160282051282118,38,max_sharpe
VT,0.24371615384615403,38,max_sharpe
BND,0.0,38,market_cap
GLD,0.0,38,market_cap
GSG,0.0,38,market_cap
SGOV,0.0,38,market_cap
VT,1.0,38,market_cap
BND,0.19999999999999957,38,equal_weight
GLD,0.19999999999999957,38,equal_weight
GSG,0.19999999999999957,38,equal_weight
SGOV,0.19999999999999957,38,equal_weight
VT,0.19999999999999957,38,equal_weight
BND,0.3000000000000002,39,min_variance
GLD,0.09999999999999978,39,min_variance
GSG,0.09999999999999978,39,min_variance
SGOV,0.39999999999999913,39,min_variance
VT,0.09999999999999978,39,min_variance
BND,0.1366239316239315,39,max_sharpe
GLD,0.272364017094017,39,max_sharpe
GSG,0.13894256410256398,39,max_sharpe
SGOV,0.2588438461538463,39,max_sharpe
VT,0.193225811965812,39,max_sharpe
BND,0.0,39,market_cap
GLD,0.0,39,market_cap
GSG,0.0,39,market_cap
SGOV,0.0,39,market_cap
VT,1.0,39,market_cap
BND,0.19999999999999957,39,equal_weight
GLD,0.19999999999999957,39,equal_weight
GSG,0.19999999999999957,39,equal_weight
SGOV,0.19999999999999957,39,equal_weight
VT,0.19999999999999957,39,equal_weight
BND,0.3000000000000002,40,min_variance
GLD,0.09999999999999978,40,min_variance
GSG,0.09999999999999978,40,min_variance
SGOV,0.39999999999999913,40,min_variance
VT,0.09999999999999978,40,min_variance
BND,0.2957530769230768,40,max_sharpe
GLD,0.14902085470085466,40,max_sharpe
GSG,0.11617606837606816,40,max_sharpe
SGOV,0.19072008547008587,40,max_sharpe
VT,0.24832991452991424,40,max_sharpe
BND,0.0,40,market_cap
GLD,0.0,40,market_cap
GSG,0.0,40,market_cap
SGOV,0.0,40,market_cap
VT,1.0,40,market_cap
BND,0.19999999999999957,40,equal_weight
GLD,0.19999999999999957,40,equal_weight
GSG,0.19999999999999957,40,equal_weight
SGOV,0.19999999999999957,40,equal_weight
VT,0.19999999999999957,40,equal_weight
BND,0.3000000000000002,41,min_variance
GLD,0.09999999999999978,41,min_variance
GSG,0.09999999999999978,41,min_variance
SGOV,0.39999999999999913,41,min_variance
VT,0.09999999999999978,41,min_variance
BND,0.22778008547008563,41,max_sharpe
GLD,0.2638744444444443,41,max_sharpe
GSG,0.10081999999999978,41,max_sharpe
SGOV,0.23416743589743635,41,max_sharpe
VT,0.17335794871794863,41,max_sharpe
BND,0.0,41,market_cap
GLD,0.0,41,market_cap
GSG,0.0,41,market_cap
SGOV,0.0,41,market_cap
VT,1.0,41,market_cap
BND,0.19999999999999957,41,equal_weight
GLD,0.19999999999999957,41,equal_weight
GSG,0.19999999999999957,41,equal_weight
SGOV,0.19999999999999957,41,equal_weight
VT,0.19999999999999957,41,equal_weight
BND,0.3000000000000002,42,min_variance
GLD,0.09999999999999978,42,min_variance
GSG,0.09999999999999978,42,min_variance
SGOV,0.39999999999999913,42,min_variance
VT,0.09999999999999978,42,min_variance
BND,0.1774005982905989,42,max_sharpe
GLD,0.20283931623931598,42,max_sharpe
GSG,0.1593311111111113,42,max_sharpe
SGOV,0.31365777777777737,42,max_sharpe
VT,0.14677102564102562,42,max_sharpe
BND,0.0,42,market_cap
GLD,0.0,42,market_cap
GSG,0.0,42,market_cap
SGOV,0.0,42,market_cap
VT,1.0,42,market_cap
BND,0.19999999999999957,42,equal_weight
GLD,0.19999999999999957,42,equal_weight
GSG,0.19999999999999957,42,equal_weight
SGOV,0.19999999999999957,42,equal_weight
VT,0.19999999999999957,42,equal_weight
BND,0.3000000000000002,43,min_variance
GLD,0.09999999999999978,43,min_variance
GSG,0.09999999999999978,43,min_variance
SGOV,0.39999999999999913,43,min_variance
VT,0.09999999999999978,43,min_variance
BND,0.18390547008547037,43,max_sharpe
GLD,0.3127128205128203,43,max_sharpe
GSG,0.1003447863247861,43,max_sharpe
SGOV,0.22328435897435922,43,max_sharpe
VT,0.1797525641025641,43,max_sharpe
BND,0.0,43,market_cap
GLD,0.0,43,market_cap
GSG,0.0,43,market_cap
SGOV,0.0,43,market_cap
VT,1.0,43,market_cap
BND,0.19999999999999957,43,equal_weight
GLD,0.19999999999999957,43,equal_weight
GSG,0.19999999999999957,43,equal_weight
SGOV,0.19999999999999957,43,equal_weight
VT,0.19999999999999957,43,equal_weight
BND,0.3000000000000002,44,min_variance
GLD,0.09999999999999978,44,min_variance
GSG,0.09999999999999978,44,min_variance
SGOV,0.39999999999999913,44,min_variance
VT,0.09999999999999978,44,min_variance
BND,0.16509820512820536,44,max_sharpe
GLD,0.2321216239316241,44,max_sharpe
GSG,0.11842170940170922,44,max_sharpe
SGOV,0.25230811965812,44,max_sharpe
VT,0.23205042735042722,44,max_sharpe
BND,0.0,44,market_cap
GLD,0.0,44,market_cap
GSG,0.0,44,market_cap
SGOV,0.0,44,market_cap
VT,1.0,44,market_cap
BND,0.19999999999999957,44,equal_weight
GLD,0.19999999999999957,44,equal_weight
GSG,0.19999999999999957,44,equal_weight
SGOV,0.19999999999999957,44,equal_weight
VT,0.19999999999999957,44,equal_weight
BND,0.3000000000000002,45,min_variance
GLD,0.09999999999999978,45,min_variance
GSG,0.09999999999999978,45,min_variance
SGOV,0.39999999999999913,45,min_variance
VT,0.09999999999999978,45,min_variance
BND,0.2491519658119658,45,max_sharpe
GLD,0.19081803418803475,45,max_sharpe
GSG,0.10813923076923061,45,max_sharpe
SGOV,0.2028489743589745,45,max_sharpe
VT,0.2490417948717948,45,max_sharpe
BND,0.0,45,market_cap
GLD,0.0,45,market_cap
GSG,0.0,45,market_cap
SGOV,0.0,45,market_cap
VT,1.0,45,market_cap
BND,0.19999999999999957,45,equal_weight
GLD,0.19999999999999957,45,equal_weight
GSG,0.19999999999999957,45,equal_weight
SGOV,0.19999999999999957,45,equal_weight
VT,0.19999999999999957,45,equal_weight
BND,0.3000000000000002,46,min_variance
GLD,0.09999999999999978,46,min_variance
GSG,0.09999999999999978,46,min_variance
SGOV,0.39999999999999913,46,min_variance
VT,0.09999999999999978,46,min_variance
BND,0.21890829059829034,46,max_sharpe
GLD,0.2503841025641029,46,max_sharpe
GSG,0.13285034188034175,46,max_sharpe
SGOV,0.2713494017094021,46,max_sharpe
VT,0.12650786324786306,46,max_sharpe
BND,0.0,46,market_cap
GLD,0.0,46,market_cap
GSG,0.0,46,market_cap
SGOV,0.0,46,market_cap
VT,1.0,46,market_cap
BND,0.19999999999999957,46,equal_weight
GLD,0.19999999999999957,46,equal_weight
GSG,0.19999999999999957,46,equal_weight
SGOV,0.19999999999999957,46,equal_weight
VT,0.19999999999999957,46,equal_weight
BND,0.3000000000000002,47,min_variance
GLD,0.09999999999999978,47,min_variance
GSG,0.09999999999999978,47,min_variance
SGOV,0.39999999999999913,47,min_variance
VT,0.09999999999999978,47,min_variance
BND,0.3109876923076919,47,max_sharpe
GLD,0.16728504273504277,47,max_sharpe
GSG,0.12364606837606819,47,max_sharpe
SGOV,0.22941683760683795,47,max_sharpe
VT,0.16866427350427335,47,max_sharpe
BND,0.0,47,market_cap
GLD,0.0,47,market_cap
GSG,0.0,47,market_cap
SGOV,0.0,47,market_cap
VT,1.0,47,market_cap
BND,0.19999999999999957,47,equal_weight
GLD,0.19999999999999957,47,equal_weight
GSG,0.19999999999999957,47,equal_weight
SGOV,0.19999999999999957,47,equal_weight
VT,0.19999999999999957,47,equal_weight
BND,0.3000000000000002,48,min_variance
GLD,0.09999999999999978,48,min_variance
GSG,0.09999999999999978,48,min_variance
SGOV,0.39999999999999913,48,min_variance
VT,0.09999999999999978,48,min_variance
BND,0.32126282051282046,48,max_sharpe
GLD,0.13738829059829044,48,max_sharpe
GSG,0.11563931623931603,48,max_sharpe
SGOV,0.2854675213675214,48,max_sharpe
VT,0.14024179487179475,48,max_sharpe
BND,0.0,48,market_cap
GLD,0.0,48,market_cap
GSG,0.0,48,market_cap
SGOV,0.0,48,market_cap
VT,1.0,48,market_cap
BND,0.19999999999999957,48,equal_weight
GLD,0.19999999999999957,48,equal_weight
GSG,0.19999999999999957,48,equal_weight
SGOV,0.19999999999999957,48,equal_weight
VT,0.19999999999999957,48,equal_weight
BND,0.3000000000000002,49,min_variance
GLD,0.09999999999999978,49,min_variance
GSG,0.09999999999999978,49,min_variance
SGOV,0.39999999999999913,49,min_variance
VT,0.09999999999999978,49,min_variance
BND,0.32421641025640985,49,max_sharpe
GLD,0.22955803418803447,49,max_sharpe
GSG,0.10486846153846131,49,max_sharpe
SGOV,0.2152756410256413,49,max_sharpe
VT,0.12608153846153825,49,max_sharpe
BND,0.0,49,market_cap
GLD,0.0,49,market_cap
GSG,0.0,49,market_cap
SGOV,0.0,49,market_cap
VT,1.0,49,market_cap
BND,0.19999999999999957,49,equal_weight
GLD,0.19999999999999957,49,equal_weight
GSG,0.19999999999999957,49,equal_weight
SGOV,0.19999999999999957,49,equal_weight
VT,0.19999999999999957,49,equal_weight
BND,0.3000000000000002,50,min_variance
GLD,0.09999999999999978,50,min_variance
GSG,0.09999999999999978,50,min_variance
SGOV,0.39999999999999913,50,min_variance
VT,0.09999999999999978,50,min_variance
BND,0.2158584615384613,50,max_sharpe
GLD,0.19511692307692288,50,max_sharpe
GSG,0.2096255555555561,50,max_sharpe
SGOV,0.21936264957265006,50,max_sharpe
VT,0.160036324786325,50,max_sharpe
BND,0.0,50,market_cap
GLD,0.0,50,market_cap
GSG,0.0,50,market_cap
SGOV,0.0,50,market_cap
VT,1.0,50,market_cap
BND,0.19999999999999957,50,equal_weight
GLD,0.19999999999999957,50,equal_weight
GSG,0.19999999999999957,50,equal_weight
SGOV,0.19999999999999957,50,equal_weight
VT,0.19999999999999957,50,equal_weight
BND,0.3000000000000002,51,min_variance
GLD,0.09999999999999978,51,min_variance
GSG,0.09999999999999978,51,min_variance
SGOV,0.39999999999999913,51,min_variance
VT,0.09999999999999978,51,min_variance
BND,0.2422788888888889,51,max_sharpe
GLD,0.2527421367521365,51,max_sharpe
GSG,0.12587649572649556,51,max_sharpe
SGOV,0.21612213675213732,51,max_sharpe
VT,0.16298034188034222,51,max_sharpe
BND,0.0,51,market_cap
GLD,0.0,51,market_cap
GSG,0.0,51,market_cap
SGOV,0.0,51,market_cap
VT,1.0,51,market_cap
BND,0.19999999999999957,51,equal_weight
GLD,0.19999999999999957,51,equal_weight
GSG,0.19999999999999957,51,equal_weight
SGOV,0.19999999999999957,51,equal_weight
VT,0.19999999999999957,51,equal_weight
BND,0.3000000000000002,52,min_variance
GLD,0.09999999999999978,52,min_variance
GSG,0.09999999999999978,52,min_variance
SGOV,0.39999999999999913,52,min_variance
VT,0.09999999999999978,52,min_variance
BND,0.25595136752136766,52,max_sharpe
GLD,0.2642707692307689,52,max_sharpe
GSG,0.10048470085470064,52,max_sharpe
SGOV,0.21030666666666697,52,max_sharpe
VT,0.1689870085470089,52,max_sharpe
BND,0.0,52,market_cap
GLD,0.0,52,market_cap
GSG,0.0,52,market_cap
SGOV,0.0,52,market_cap
VT,1.0,52,market_cap
BND,0.19999999999999957,52,equal_weight
GLD,0.19999999999999957,52,equal_weight
GSG,0.19999999999999957,52,equal_weight
SGOV,0.19999999999999957,52,equal_weight
VT,0.19999999999999957,52,equal_weight
BND,0.3000000000000002,53,min_variance
GLD,0.09999999999999978,53,min_variance
GSG,0.09999999999999978,53,min_variance
SGOV,0.39999999999999913,53,min_variance
VT,0.09999999999999978,53,min_variance
BND,0.2854147008547014,53,max_sharpe
GLD,0.2517180341880342,53,max_sharpe
GSG,0.10196264957264936,53,max_sharpe
SGOV,0.2481172649572649,53,max_sharpe
VT,0.1127873504273502,53,max_sharpe
BND,0.0,53,market_cap
GLD,0.0,53,market_cap
GSG,0.0,53,market_cap
SGOV,0.0,53,market_cap
VT,1.0,53,market_cap
BND,0.19999999999999957,53,equal_weight
GLD,0.19999999999999957,53,equal_weight
GSG,0.19999999999999957,53,equal_weight
SGOV,0.19999999999999957,53,equal_weight
VT,0.19999999999999957,53,equal_weight
BND,0.3000000000000002,54,min_variance
GLD,0.09999999999999978,54,min_variance
GSG,0.09999999999999978,54,min_variance
SGOV,0.39999999999999913,54,min_variance
VT,0.09999999999999978,54,min_variance
BND,0.23841863247863251,54,max_sharpe
GLD,0.16486239316239332,54,max_sharpe
GSG,0.10978564102564081,54,max_sharpe
SGOV,0.23473529914529948,54,max_sharpe
VT,0.252197863247863,54,max_sharpe
BND,0.0,54,market_cap
GLD,0.0,54,market_cap
GSG,0.0,54,market_cap
SGOV,0.0,54,market_cap
VT,1.0,54,market_cap
BND,0.19999999999999957,54,equal_weight
GLD,0.19999999999999957,54,equal_weight
GSG,0.19999999999999957,54,equal_weight
SGOV,0.19999999999999957,54,equal_weight
VT,0.19999999999999957,54,equal_weight
BND,0.3000000000000002,55,min_variance
GLD,0.09999999999999978,55,min_variance
GSG,0.09999999999999978,55,min_variance
SGOV,0.39999999999999913,55,min_variance
VT,0.09999999999999978,55,min_variance
BND,0.24614538461538457,55,max_sharpe
GLD,0.15672290598290595,55,max_sharpe
GSG,0.14731153846153847,55,max_sharpe
SGOV,0.21572264957265008,55,max_sharpe
VT,0.23409743589743603,55,max_sharpe
BND,0.0,55,market_cap
GLD,0.0,55,market_cap
GSG,0.0,55,market_cap
SGOV,0.0,55,market_cap
VT,1.0,55,market_cap
BND,0.19999999999999957,55,equal_weight
GLD,0.19999999999999957,55,equal_weight
GSG,0.19999999999999957,55,equal_weight
SGOV,0.19999999999999957,55,equal_weight
VT,0.19999999999999957,55,equal_weight
BND,0.3000000000000002,56,min_variance
GLD,0.09999999999999978,56,min_variance
GSG,0.09999999999999978,56,min_variance
SGOV,0.39999999999999913,56,min_variance
VT,0.09999999999999978,56,min_variance
BND,0.18795290598290643,56,max_sharpe
GLD,0.2969358974358973,56,max_sharpe
GSG,0.10781914529914505,56,max_sharpe
SGOV,0.28660119658119654,56,max_sharpe
VT,0.12069059829059808,56,max_sharpe
BND,0.0,56,market_cap
GLD,0.0,56,market_cap
GSG,0.0,56,market_cap
SGOV,0.0,56,market_cap
VT,1.0,56,market_cap
BND,0.19999999999999957,56,equal_weight
GLD,0.19999999999999957,56,equal_weight
GSG,0.19999999999999957,56,equal_weight
SGOV,0.19999999999999957,56,equal_weight
VT,0.19999999999999957,56,equal_weight
BND,0.3000000000000002,57,min_variance
GLD,0.09999999999999978,57,min_variance
GSG,0.09999999999999978,57,min_variance
SGOV,0.39999999999999913,57,min_variance
VT,0.09999999999999978,57,min_variance
BND,0.2211794871794874,57,max_sharpe
GLD,0.2589035897435894,57,max_sharpe
GSG,0.16175162393162423,57,max_sharpe
SGOV,0.1836444444444447,57,max_sharpe
VT,0.17452034188034232,57,max_sharpe
BND,0.0,57,market_cap
GLD,0.0,57,market_cap
GSG,0.0,57,market_cap
SGOV,0.0,57,market_cap
VT,1.0,57,market_cap
BND,0.19999999999999957,57,equal_weight
GLD,0.19999999999999957,57,equal_weight
GSG,0.19999999999999957,57,equal_weight
SGOV,0.19999999999999957,57,equal_weight
VT,0.19999999999999957,57,equal_weight
BND,0.3000000000000002,58,min_variance
GLD,0.09999999999999978,58,min_variance
GSG,0.09999999999999978,58,min_variance
SGOV,0.39999999999999913,58,min_variance
VT,0.09999999999999978,58,min_variance
BND,0.28125649572649586,58,max_sharpe
GLD,0.23912017094017066,58,max_sharpe
GSG,0.14052042735042722,58,max_sharpe
SGOV,0.20351034188034242,58,max_sharpe
VT,0.135592564102564,58,max_sharpe
BND,0.0,58,market_cap
GLD,0.0,58,market_cap
GSG,0.0,58,market_cap
SGOV,0.0,58,market_cap
VT,1.0,58,market_cap
BND,0.19999999999999957,58,equal_weight
GLD,0.19999999999999957,58,equal_weight
GSG,0.19999999999999957,58,equal_weight
SGOV,0.19999999999999957,58,equal_weight
VT,0.19999999999999957,58,equal_weight
BND,0.3000000000000002,59,min_variance
GLD,0.09999999999999978,59,min_variance
GSG,0.09999999999999978,59,min_variance
SGOV,0.39999999999999913,59,min_variance
VT,0.09999999999999978,59,min_variance
BND,0.1398380341880341,59,max_sharpe
GLD,0.3329788888888884,59,max_sharpe
GSG,0.10357333333333314,59,max_sharpe
SGOV,0.23858871794871814,59,max_sharpe
VT,0.18502094017094045,59,max_sharpe
BND,0.0,59,market_cap
GLD,0.0,59,market_cap
GSG,0.0,59,market_cap
SGOV,0.0,59,market_cap
VT,1.0,59,market_cap
BND,0.19999999999999957,59,equal_weight
GLD,0.19999999999999957,59,equal_weight
GSG,0.19999999999999957,59,equal_weight
SGOV,0.19999999999999957,59,equal_weight
VT,0.19999999999999957,59,equal_weight
BND,0.3000000000000002,60,min_variance
GLD,0.09999999999999978,60,min_variance
GSG,0.09999999999999978,60,min_variance
SGOV,0.39999999999999913,60,min_variance
VT,0.09999999999999978,60,min_variance
BND,0.14278017094017084,60,max_sharpe
GLD,0.19527811965811934,60,max_sharpe
GSG,0.16311470085470117,60,max_sharpe
SGOV,0.27985769230769236,60,max_sharpe
VT,0.21896965811965868,60,max_sharpe
BND,0.0,60,market_cap
GLD,0.0,60,market_cap
GSG,0.0,60,market_cap
SGOV,0.0,60,market_cap
VT,1.0,60,market_cap
BND,0.19999999999999957,60,equal_weight
GLD,0.19999999999999957,60,equal_weight
GSG,0.19999999999999957,60,equal_weight
SGOV,0.19999999999999957,60,equal_weight
VT,0.19999999999999957,60,equal_weight
BND,0.3000000000000002,61,min_variance
GLD,0.09999999999999978,61,min_variance
GSG,0.09999999999999978,61,min_variance
SGOV,0.39999999999999913,61,min_variance
VT,0.09999999999999978,61,min_variance
BND,0.1846025641025643,61,max_sharpe
GLD,0.23562367521367542,61,max_sharpe
GSG,0.11557820512820491,61,max_sharpe
SGOV,0.2604052136752141,61,max_sharpe
VT,0.20379008547008542,61,max_sharpe
BND,0.0,61,market_cap
GLD,0.0,61,market_cap
GSG,0.0,61,market_cap
SGOV,0.0,61,market_cap
VT,1.0,61,market_cap
BND,0.19999999999999957,61,equal_weight
GLD,0.19999999999999957,61,equal_weight
GSG,0.19999999999999957,61,equal_weight
SGOV,0.19999999999999957,61,equal_weight
VT,0.19999999999999957,61,equal_weight
BND,0.3000000000000002,62,min_variance
GLD,0.09999999999999978,62,min_variance
GSG,0.09999999999999978,62,min_variance
SGOV,0.39999999999999913,62,min_variance
VT,0.09999999999999978,62,min_variance
BND,0.2491670085470085,62,max_sharpe
GLD,0.18334427350427412,62,max_sharpe
GSG,0.11929777777777766,62,max_sharpe
SGOV,0.29608512820512817,62,max_sharpe
VT,0.15210572649572635,62,max_sharpe
BND,0.0,62,market_cap
GLD,0.0,62,market_cap
GSG,0.0,62,market_cap
SGOV,0.0,62,market_cap
VT,1.0,62,market_cap
BND,0.19999999999999957,62,equal_weight
GLD,0.19999999999999957,62,equal_weight
GSG,0.19999999999999957,62,equal_weight
SGOV,0.19999999999999957,62,equal_weight
VT,0.19999999999999957,62,equal_weight
BND,0.3000000000000002,63,min_variance
GLD,0.09999999999999978,63,min_variance
GSG,0.09999999999999978,63,min_variance
SGOV,0.39999999999999913,63,min_variance
VT,0.09999999999999978,63,min_variance
BND,0.22974384615384622,63,max_sharpe
GLD,0.294918632478632,63,max_sharpe
GSG,0.09999999999999978,63,max_sharpe
SGOV,0.18885222222222256,63,max_sharpe
VT,0.1864852991452996,63,max_sharpe
BND,0.0,63,market_cap
GLD,0.0,63,market_cap
GSG,0.0,63,market_cap
SGOV,0.0,63,market_cap
VT,1.0,63,market_cap
BND,0.19999999999999957,63,equal_weight
GLD,0.19999999999999957,63,equal_weight
GSG,0.19999999999999957,63,equal_weight
SGOV,0.19999999999999957,63,equal_weight
VT,0.19999999999999957,63,equal_weight
BND,0.3000000000000002,64,min_variance
GLD,0.09999999999999978,64,min_variance
GSG,0.09999999999999978,64,min_variance
SGOV,0.39999999999999913,64,min_variance
VT,0.09999999999999978,64,min_variance
BND,0.22968880341880324,64,max_sharpe
GLD,0.18026213675213687,64,max_sharpe
GSG,0.18779162393162457,64,max_sharpe
SGOV,0.26296350427350446,64,max_sharpe
VT,0.1392941025641024,64,max_sharpe
BND,0.0,64,market_cap
GLD,0.0,64,market_cap
GSG,0.0,64,market_cap
SGOV,0.0,64,market_cap
VT,1.0,64,market_cap
BND,0.19999999999999957,64,equal_weight
GLD,0.19999999999999957,64,equal_weight
GSG,0.19999999999999957,64,equal_weight
SGOV,0.19999999999999957,64,equal_weight
VT,0.19999999999999957,64,equal_weight
BND,0.3000000000000002,65,min_variance
GLD,0.09999999999999978,65,min_variance
GSG,0.09999999999999978,65,min_variance
SGOV,0.39999999999999913,65,min_variance
VT,0.09999999999999978,65,min_variance
BND,0.1946499145299149,65,max_sharpe
GLD,0.3289888888888885,65,max_sharpe
GSG,0.10672307692307675,65,max_sharpe
SGOV,0.2125249572649575,65,max_sharpe
VT,0.15711324786324793,65,max_sharpe
BND,0.0,65,market_cap
GLD,0.0,65,market_cap
GSG,0.0,65,market_cap
SGOV,0.0,65,market_cap
VT,1.0,65,market_cap
BND,0.19999999999999957,65,equal_weight
